filepath,label
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\8abde119-2bdc-4a2f-9f83-3c4f0680f565___NREC_B.Spot 1912.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\8bf5c35c-1a3a-47cf-97dd-245b5105afb4___NREC_B.Spot 1879.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\8c7fe94d-5e80-4849-a92c-715d3aaf02a3___JR_B.Spot 3218.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\8c9e49b1-c4ee-402e-b31b-a7b33e887d0c___JR_B.Spot 3313.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\8dcd08c0-6175-4f13-848e-d9ba46c08f70___NREC_B.Spot 9249.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\8e0378a5-e4c7-406a-bc7d-b3844a7b8811___JR_B.Spot 8868.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\8e049c5d-6a3b-4972-94e3-057e6cbe3892___NREC_B.Spot 1901.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\8e142609-2257-448f-84e0-b20a6e85dcba___NREC_B.Spot 9160.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\8ea79527-9b03-44c1-a686-db2ab4b87623___JR_B.Spot 3335.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\8efc7a6c-216f-4c32-99a1-43335c3385a8___JR_B.Spot 3213.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\8f9dedbd-e4c2-4bbb-b9c4-efb8d61bddc2___NREC_B.Spot 1882.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\9023d324-f287-41ab-801b-27cc9a4ee9d5___JR_B.Spot 8981.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\91d5631f-83d9-467b-b5f3-48e408594225___NREC_B.Spot 9129.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\924c8aa8-14ac-4b67-847b-900965799792___JR_B.Spot 3169.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\94096850-51ab-4a15-bac0-61390e9b0d45___NREC_B.Spot 9080.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\9435d4a5-e198-4c46-8a90-a888cb2e7267___JR_B.Spot 3316.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\94b1fbe4-4a9d-4237-a6ca-41a6db87d654___JR_B.Spot 3242.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\94f00ecd-184d-40ee-a7e9-d6feb19402cb___JR_B.Spot 8957.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\95238fdb-d39b-40cb-b644-143e66befcc1___JR_B.Spot 3151.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\952824e6-01bc-4b00-b893-18546066d084___NREC_B.Spot 9246.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\95846c59-3b47-477f-93f1-4f857099be3d___NREC_B.Spot 9203.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\968ac529-2487-4400-b495-423d49d69831___NREC_B.Spot 9238.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\971daa99-7eea-4163-9a1e-3eebd7081f0e___JR_B.Spot 3271.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\976a6621-9c5a-4c7b-a045-fdceff04d081___JR_B.Spot 3108.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\97fa8b63-1a92-4760-802c-2acfecc67e65___JR_B.Spot 8827.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\98911982-d13f-45f3-a098-bacf2924c154___NREC_B.Spot 1851.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\99459f72-cff7-48d1-bc22-f50f61a4abd6___NREC_B.Spot 9067.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\994dd8b0-a87e-485a-be38-cb01b8843e44___JR_B.Spot 8857.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\99a07bbb-44a9-48b2-ae4e-306e4282802c___NREC_B.Spot 9064.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\99cd2ddf-fb89-41c3-91cc-0697293b3d9f___NREC_B.Spot 1948.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\9a1c088a-e800-4de1-bf37-c41fcdd14905___NREC_B.Spot 1950.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\9abd1ec5-33f5-418d-8527-c894dd7739d7___JR_B.Spot 9064.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\9b6eb8ee-3365-49e7-aa5c-b988cc726923___NREC_B.Spot 1792.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\9b962d06-896a-4b66-8688-89e5024f8f84___JR_B.Spot 8878.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\9bb027f3-c76e-4d97-8564-8af1632dd3a9___JR_B.Spot 3217.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\9be6504b-0be3-4169-80dd-139f579504a3___JR_B.Spot 8963.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\9bf474f8-9a60-47b8-acdb-06ab32363f4c___JR_B.Spot 3353.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\9c177d44-9a9a-42b3-8107-6ce88f258d28___JR_B.Spot 9043.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\9c23ddea-18e9-4b79-b890-77c6077d8966___JR_B.Spot 3195.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\9ca76941-11cf-4c52-a63f-6f2b8bc0e5a6___JR_B.Spot 8842.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\9cb626a6-67a9-449d-806e-e2fb89345d65___NREC_B.Spot 1788.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\9cee73cb-272f-4121-b82d-c8c2b3ca71a0___NREC_B.Spot 1813.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\9dbff8df-4ad1-46ec-96d7-4f35a27e2d5d___JR_B.Spot 8987.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\9e501de6-b39a-4a9c-b5f7-f55a246c02b6___NREC_B.Spot 9207.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\9e51a122-2ee0-476d-9a0e-a7f059dfd290___NREC_B.Spot 1878.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\9ef2ed30-14d6-4711-92b3-9a9fbf435c9f___NREC_B.Spot 9049.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\9f36da2c-ab51-4fff-b394-ad22b15508eb___JR_B.Spot 9032.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\9fe2f333-6a6b-48d2-b4d7-e56bda54a2d5___JR_B.Spot 8979.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\a019b8ae-20de-4f0b-978e-0c4e142c697d___JR_B.Spot 9059.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\a020fc8f-13d9-47d9-9a06-cf5dcf87c2c3___JR_B.Spot 8896.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\a1e5160a-2a84-4b52-b765-4fbc507682a8___JR_B.Spot 3266.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\a1e9e014-6dba-4e27-9990-bff1cb95c5d5___JR_B.Spot 9026.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\a2237a92-dce1-469e-ba88-657d40f55319___NREC_B.Spot 9122.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\a24c601d-1eb2-4a9b-ac22-30503b964349___NREC_B.Spot 1915.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\a27ea599-79a4-4eea-80c8-f83734e2b68d___NREC_B.Spot 1963.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\a3407dfc-9a97-4dd4-b484-527da44a161c___JR_B.Spot 9029.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\a3ba123a-0100-4f00-9166-9451474e5a8e___NREC_B.Spot 9229.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\a3d85f88-fcbd-42d9-9cf1-509e92b37929___NREC_B.Spot 9158.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\a3f4ee94-8c9f-4c38-8e64-b3928e6b3a95___JR_B.Spot 3204.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\a3f51b14-cfbc-4e34-bca0-2ff18996184d___JR_B.Spot 8841.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\a40f6c5e-3e3b-43e8-95da-10b90705262f___NREC_B.Spot 9124.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\a50c5b48-03df-44af-8dac-62976376a4cd___JR_B.Spot 3247.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\a58df0b5-76f7-4f63-957c-660ec21414b4___NREC_B.Spot 1943.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\a61f0df0-86c7-47dc-9d44-36918ce63d1a___NREC_B.Spot 1925.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\a663a181-328d-4991-b427-614f3bdf14b8___JR_B.Spot 9063.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\a664ab66-84d0-4bcf-b771-46db16372dda___NREC_B.Spot 1970.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\a82938f7-bbd4-4ccd-8482-f596735744a5___JR_B.Spot 3305.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\a88f92fc-0522-4568-a9d7-850eb67c2602___NREC_B.Spot 9109.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\a9237458-1c43-42da-8a5a-a3ed8d76a12b___NREC_B.Spot 9093.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\a96f3eaa-2532-4595-b8b4-8f6d7a6a4e47___JR_B.Spot 3182.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\a9c4f5b6-dd12-492d-bdd3-b2a593916add___JR_B.Spot 8871.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\aa74582c-f87a-46cb-9be9-83fcb11a94b6___JR_B.Spot 3315.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\ab10eb3c-cf6e-49bf-a220-2a7d3ffdb717___NREC_B.Spot 1961.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\abc52078-90cf-426a-8ed8-602a35243d3e___NREC_B.Spot 9221.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\ac4d5f77-f965-4118-9608-3a2879d36f56___JR_B.Spot 3296.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\ac6e6cad-2932-4af0-ad68-fdf044eecc8c___NREC_B.Spot 1796.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\aca08460-3229-47d9-9ce6-7b2bb9f1ce7f___JR_B.Spot 8901.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\ad91f8c2-0505-4b62-8395-370d3ae23c68___NREC_B.Spot 9071.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\ad921dec-e88f-41d8-9455-0880c69063fc___NREC_B.Spot 9216.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\adbfa5e7-23a5-4df0-9cae-1e54115619cb___NREC_B.Spot 1786.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\ae40949c-47ac-49ce-9a5d-00e15fa79d66___NREC_B.Spot 1785.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\ae645b07-4c93-45d7-9ee6-83cbf1201e8b___NREC_B.Spot 9119.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\af2e0582-8683-4b26-a3e2-0e17b2de09c6___NREC_B.Spot 1848.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\afc76c77-fd2d-4b7f-b1ad-14ba4d5fe297___NREC_B.Spot 9113.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\afd0c913-1e90-4ff9-9a61-bd0a5297c012___JR_B.Spot 3221.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\b0ad5e4c-522c-4215-897e-39fec504c1a6___JR_B.Spot 8840.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\b0cf16f7-bbf3-4329-9455-ba885a071380___JR_B.Spot 3363.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\b12cadfe-7823-40f6-9c50-87e509c9dcf7___JR_B.Spot 3393.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\b1c60a36-0aa1-4051-8dfe-db3ab7feeb39___JR_B.Spot 3406.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\b21d5a06-eab3-47a9-86d1-70295f8f8848___NREC_B.Spot 1940.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\b22693c9-a87d-4ffa-82b1-0218e1b966be___JR_B.Spot 3277.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\b2df85c5-719c-4a97-aad5-51b3636edb91___NREC_B.Spot 9150.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\b338fbbd-ec79-4807-be12-a5c678d1f78d___JR_B.Spot 8881.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\b45fccde-f383-4741-a19a-fb48dc215190___JR_B.Spot 3098.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\b48a8fc2-be1c-4116-9336-7335a341c512___JR_B.Spot 9020.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\b565ed4a-0fd4-4776-a998-363132307e11___NREC_B.Spot 1926.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\b6843d4e-85a6-4e1f-97a9-e892720406fe___JR_B.Spot 8974.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\b69df6fa-dc49-41e4-9efa-ee313efeb190___JR_B.Spot 3297.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\b6d35d21-4812-4e32-ab9a-b6ddda8cbb79___JR_B.Spot 8972.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\b748edc9-357c-4fa6-8e71-03c03845d3d5___JR_B.Spot 3188.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\b76271aa-ca0b-44ac-a6f9-379ef70ef443___JR_B.Spot 3389.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\b766708d-5d33-4034-afc8-fbf9ffece733___JR_B.Spot 9037.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\b810580c-a559-4c50-8378-0ec894de8a36___NREC_B.Spot 1838.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\b82e0746-97b5-4be9-90a7-ac2b2121428c___JR_B.Spot 9073.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\b84f038e-0823-4ed9-a96e-47bb8e628dd0___JR_B.Spot 3309.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\b8c7fc71-e9f0-4246-9a64-f535eba91fa4___JR_B.Spot 3302.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\b8eff1e7-9059-4c11-b931-fc1bc4ee0ae1___NREC_B.Spot 1972.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\b98b517c-c70a-4299-ba3d-857cd61ec4bf___JR_B.Spot 9047.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\b9e58d0f-1b01-43b0-8c50-154b12f5a5f1___JR_B.Spot 8983.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\baa2dfb9-ff6a-4f84-9036-243000982301___NREC_B.Spot 1880.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\baaf70ae-a980-4cf0-a012-de1c2a35a2bd___JR_B.Spot 8822.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\bb696cc0-eef2-40e1-a0c0-9df002d0d413___NREC_B.Spot 9243.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\bba6a3b8-273f-4cfa-a41c-9fc0698dbe9f___JR_B.Spot 9021.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\bc5d56b1-e0e0-4271-90a7-4d4bf2ed0fd8___JR_B.Spot 8939.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\bc76d04a-056a-4fa4-a3de-2d848101631a___JR_B.Spot 9089.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\bcf56f7d-d584-4fed-b42e-5cbf3b8707b7___JR_B.Spot 3197.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\bd2fcca9-6e34-44db-ade7-a0b595c97dcf___NREC_B.Spot 9126.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\bd57ab5b-41e2-4e27-8f11-de47b3b9bffb___NREC_B.Spot 9097.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\bdb598d7-7b7a-45cb-921a-f37cf7105006___NREC_B.Spot 1908.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\bf437495-ab1b-459e-8173-6619a07ee8c6___JR_B.Spot 3139.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\c030548f-c7e2-48a3-a50b-9a55138951ff___JR_B.Spot 3368.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\c169d60e-df5f-4b67-b58b-b07b7d20e5bc___JR_B.Spot 8885.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\c21c9506-e89f-4ff4-b9f1-7a666de39f50___NREC_B.Spot 9078.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\c27c09cc-acf8-4e46-a828-a48a96249642___JR_B.Spot 3232.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\c2914371-c45f-4b19-bbf2-22832118ca9b___NREC_B.Spot 9112.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\c4791388-b93b-4cad-9ee8-e243c2847f0c___JR_B.Spot 9024.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\c4f483a6-1b89-4158-9782-e77c649e5a65___JR_B.Spot 3367.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\c5a3ed0e-ea2d-499a-a78c-53cc073cbc9e___JR_B.Spot 3241.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\c5ae280d-bbc4-4ef5-8c09-38a241b8c00d___NREC_B.Spot 9199.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\c5e7ba98-d953-45ab-a4b7-edd047e70c58___JR_B.Spot 3121.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\c6d30da5-b07b-4d8c-a5cd-92aff95c08ff___JR_B.Spot 8992.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\c6fce723-0700-4184-9444-b570dd4263f5___NREC_B.Spot 1837.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\c784712e-b6ae-4d22-8c18-5c5a2d2d2f0e___JR_B.Spot 9098.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\c868e0ed-12df-48d5-9ad8-e924a0c7ccbf___NREC_B.Spot 1986.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\c8ea8547-4f93-4bf9-af69-79f09697e817___JR_B.Spot 3152.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\c91abd9b-94e4-401a-893d-a93956048f54___JR_B.Spot 3124.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\c93e971c-7419-410e-8ea3-7094610d11e0___NREC_B.Spot 9081.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\c94ae9a2-f5b0-4da4-9bd1-c66ef5b0ad74___JR_B.Spot 3167.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\c955b22e-69b7-4062-96ef-431fe8c37690___JR_B.Spot 8993.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\c9c9c8b5-11a8-4553-9a37-c78f218dba2b___JR_B.Spot 8984.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\c9e13908-bce6-4ad7-831f-a4a408cabf72___JR_B.Spot 3198.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\ca89aafd-ce2f-4eaf-96ab-362bf91311b9___JR_B.Spot 8883.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\caa7bde5-3d2d-484c-8c71-607b4b1041f8___JR_B.Spot 8870.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\cafa778c-9b8b-45e7-8ffe-bc6fb3eec439___NREC_B.Spot 1923.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\cb718917-b719-4cb5-af66-394129c4320b___JR_B.Spot 3405.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\cc54a954-8b9a-4b28-b3f9-d3a9c91486c7___NREC_B.Spot 1883.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\ccbb9ddc-2afa-4dc9-995a-1ed4167747a1___JR_B.Spot 3328.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\cd7b99bc-2c7f-48ac-b799-bc04f5c78277___NREC_B.Spot 1863.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\cec0354e-5caf-4eb7-9fa5-a7b07ac1b644___JR_B.Spot 9070.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\cef63924-0e7e-4df3-9b8c-bdc80f3215f2___JR_B.Spot 3376.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\cf99fb0b-98c4-442a-aa0f-dfaab6398e52___JR_B.Spot 3166.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\cfcbe58e-1fee-4156-b375-1b4550718470___JR_B.Spot 3284.JPG,Pepper__bell___Bacterial_spot
D:/Final_project_data/Train\Pepper__bell___Bacterial_spot\cfe02ced-6be9-4119-933f-75f95b88a940___JR_B.Spot 8838.JPG,Pepper__bell___Bacterial_spot
